"rules","support","confidence","coverage","lift","count"
"{Gourd & Cucumber,Urad Dal,Whole Spices} => {Toor Dal}",0.00737392959086584,0.516666666666667,0.0142721217887726,3.40182719916471,62
"{Gourd & Cucumber,Toor Dal,Whole Spices} => {Urad Dal}",0.00737392959086584,0.424657534246575,0.0173644148430067,4.14694604871685,62
"{Toor Dal,Urad Dal,Whole Spices} => {Beans}",0.0114176974310181,0.461538461538462,0.0247383444338725,1.15943094849578,96
"{Beans,Toor Dal,Urad Dal} => {Whole Spices}",0.0114176974310181,0.463768115942029,0.0246194100856327,2.28032884142724,96
"{Beans,Urad Dal,Whole Spices} => {Toor Dal}",0.0114176974310181,0.568047337278107,0.0200999048525214,3.740126869095,96
"{Beans,Toor Dal,Whole Spices} => {Urad Dal}",0.0114176974310181,0.463768115942029,0.0246194100856327,4.52887609621438,96
"{Toor Dal,Urad Dal,Whole Spices} => {Root Vegetables}",0.00999048525214082,0.403846153846154,0.0247383444338725,0.977696073002724,84
"{Root Vegetables,Toor Dal,Urad Dal} => {Whole Spices}",0.00999048525214082,0.488372093023256,0.0204567078972407,2.40130558955528,84
"{Root Vegetables,Urad Dal,Whole Spices} => {Toor Dal}",0.00999048525214082,0.541935483870968,0.0184348239771646,3.56820168237048,84
"{Root Vegetables,Toor Dal,Whole Spices} => {Urad Dal}",0.00999048525214082,0.411764705882353,0.0242626070409134,4.02104256336681,84
"{Toor Dal,Urad Dal,Whole Spices} => {Other Vegetables}",0.0103472882968601,0.418269230769231,0.0247383444338725,0.980158219706715,87
"{Other Vegetables,Toor Dal,Urad Dal} => {Whole Spices}",0.0103472882968601,0.457894736842105,0.0225975261655566,2.25144967682364,87
"{Other Vegetables,Urad Dal,Whole Spices} => {Toor Dal}",0.0103472882968601,0.537037037037037,0.019267364414843,3.53594941848662,87
"{Other Vegetables,Toor Dal,Whole Spices} => {Urad Dal}",0.0103472882968601,0.378260869565217,0.0273549000951475,3.69386456597485,87
"{Banana,Toor Dal,Urad Dal} => {Other Dals}",0.00927687916270219,0.722222222222222,0.0128449096098953,3.11088342440801,78
"{Other Dals,Toor Dal,Urad Dal} => {Banana}",0.00927687916270219,0.298850574712644,0.0310418648905804,1.15104701428489,78
"{Banana,Other Dals,Urad Dal} => {Toor Dal}",0.00927687916270219,0.609375,0.0152235965746908,4.01223570869225,78
"{Banana,Other Dals,Toor Dal} => {Urad Dal}",0.00927687916270219,0.443181818181818,0.0209324452901998,4.3278428888185,78
"{Banana,Toor Dal,Urad Dal} => {Beans}",0.00820647002854424,0.638888888888889,0.0128449096098953,1.60495302592703,69
"{Beans,Toor Dal,Urad Dal} => {Banana}",0.00820647002854424,0.333333333333333,0.0246194100856327,1.28386013131776,69
"{Banana,Beans,Urad Dal} => {Toor Dal}",0.00820647002854424,0.522727272727273,0.0156993339676499,3.44173133053321,69
"{Banana,Beans,Toor Dal} => {Urad Dal}",0.00820647002854424,0.345,0.0237868696479543,3.36905923344948,69
"{Banana,Toor Dal,Urad Dal} => {Root Vegetables}",0.00749286393910561,0.583333333333333,0.0128449096098953,1.41222766100394,63
"{Root Vegetables,Toor Dal,Urad Dal} => {Banana}",0.00749286393910561,0.366279069767442,0.0204567078972407,1.41075328383172,63
"{Banana,Root Vegetables,Urad Dal} => {Toor Dal}",0.00749286393910561,0.477272727272727,0.0156993339676499,3.14245034526945,63
"{Banana,Root Vegetables,Toor Dal} => {Urad Dal}",0.00749286393910561,0.313432835820896,0.0239058039961941,3.06079359301056,63
"{Banana,Toor Dal,Urad Dal} => {Other Vegetables}",0.00725499524262607,0.564814814814815,0.0128449096098953,1.32356827284364,61
"{Other Vegetables,Toor Dal,Urad Dal} => {Banana}",0.00725499524262607,0.321052631578947,0.0225975261655566,1.23656002121658,61
"{Banana,Other Vegetables,Urad Dal} => {Toor Dal}",0.00725499524262607,0.491935483870968,0.0147478591817317,3.23899259858034,61
"{Banana,Other Vegetables,Toor Dal} => {Urad Dal}",0.00725499524262607,0.321052631578947,0.0225975261655566,3.13520386331683,61
"{Other Dals,Toor Dal,Urad Dal} => {Brinjals}",0.00915794481446242,0.295019157088123,0.0310418648905804,1.0855672091015,77
"{Brinjals,Toor Dal,Urad Dal} => {Other Dals}",0.00915794481446242,0.578947368421053,0.0158182683158896,2.49374460742019,77
"{Brinjals,Other Dals,Urad Dal} => {Toor Dal}",0.00915794481446242,0.578947368421053,0.0158182683158896,3.81189465441207,77
"{Brinjals,Other Dals,Toor Dal} => {Urad Dal}",0.00915794481446242,0.420765027322404,0.0217649857278782,4.10893420409614,77
"{Other Dals,Toor Dal,Urad Dal} => {Gourd & Cucumber}",0.0105851569933397,0.340996168582375,0.0310418648905804,1.13818808473228,89
"{Gourd & Cucumber,Toor Dal,Urad Dal} => {Other Dals}",0.0105851569933397,0.654411764705882,0.0161750713606089,2.81879821600771,89
"{Gourd & Cucumber,Other Dals,Urad Dal} => {Toor Dal}",0.0105851569933397,0.563291139240506,0.0187916270218839,3.70881119712935,89
"{Gourd & Cucumber,Other Dals,Toor Dal} => {Urad Dal}",0.0105851569933397,0.410138248847926,0.0258087535680304,4.00515957759973,89
"{Other Dals,Toor Dal,Urad Dal} => {Beans}",0.0154614652711703,0.498084291187739,0.0310418648905804,1.25123774135241,130
"{Beans,Toor Dal,Urad Dal} => {Other Dals}",0.0154614652711703,0.628019323671498,0.0246194100856327,2.70511602122436,130
"{Beans,Other Dals,Urad Dal} => {Toor Dal}",0.0154614652711703,0.596330275229358,0.0259276879162702,3.9263468708915,130
"{Beans,Other Dals,Toor Dal} => {Urad Dal}",0.0154614652711703,0.440677966101695,0.0350856327307326,4.30339179905116,130
"{Other Dals,Toor Dal,Urad Dal} => {Root Vegetables}",0.0134395813510942,0.432950191570881,0.0310418648905804,1.04815583378289,113
"{Root Vegetables,Toor Dal,Urad Dal} => {Other Dals}",0.0134395813510942,0.656976744186046,0.0204567078972407,2.82984654975219,113
"{Other Dals,Root Vegetables,Urad Dal} => {Toor Dal}",0.0134395813510942,0.565,0.0237868696479543,3.7200626468285,113
"{Other Dals,Root Vegetables,Toor Dal} => {Urad Dal}",0.0134395813510942,0.429657794676806,0.0312797335870599,4.19577553733169,113
"{Other Dals,Toor Dal,Urad Dal} => {Other Vegetables}",0.0145099904852521,0.467432950191571,0.0310418648905804,1.09536684649128,122
"{Other Vegetables,Toor Dal,Urad Dal} => {Other Dals}",0.0145099904852521,0.642105263157895,0.0225975261655566,2.76578947368421,122
"{Other Dals,Other Vegetables,Urad Dal} => {Toor Dal}",0.0145099904852521,0.54954954954955,0.0264034253092293,3.61833407408975,122
"{Other Dals,Other Vegetables,Toor Dal} => {Urad Dal}",0.0145099904852521,0.397394136807818,0.0365128449096099,3.88070836501757,122
"{Brinjals,Toor Dal,Urad Dal} => {Gourd & Cucumber}",0.00856327307326356,0.541353383458647,0.0158182683158896,1.80694690278694,72
"{Gourd & Cucumber,Toor Dal,Urad Dal} => {Brinjals}",0.00856327307326356,0.529411764705882,0.0161750713606089,1.94804994207749,72
"{Brinjals,Gourd & Cucumber,Urad Dal} => {Toor Dal}",0.00856327307326356,0.470588235294118,0.0181969552806851,3.09843843567184,72
"{Brinjals,Gourd & Cucumber,Toor Dal} => {Urad Dal}",0.00856327307326356,0.346153846153846,0.0247383444338725,3.38032699008309,72
"{Brinjals,Toor Dal,Urad Dal} => {Beans}",0.0127259752616556,0.804511278195489,0.0158182683158896,2.02101309443312,107
"{Beans,Toor Dal,Urad Dal} => {Brinjals}",0.0127259752616556,0.516908212560386,0.0246194100856327,1.90204124779332,107
"{Beans,Brinjals,Urad Dal} => {Toor Dal}",0.0127259752616556,0.543147208121827,0.023430066603235,3.57617989497911,107
"{Beans,Brinjals,Toor Dal} => {Urad Dal}",0.0127259752616556,0.386281588447653,0.0329448144624167,3.77219000658289,107
"{Brinjals,Toor Dal,Urad Dal} => {Root Vegetables}",0.00951474785918173,0.601503759398496,0.0158182683158896,1.45621756666356,80
"{Root Vegetables,Toor Dal,Urad Dal} => {Brinjals}",0.00951474785918173,0.465116279069767,0.0204567078972407,1.71146506539107,80
"{Brinjals,Root Vegetables,Urad Dal} => {Toor Dal}",0.00951474785918173,0.470588235294118,0.0202188392007612,3.09843843567184,80
"{Brinjals,Root Vegetables,Toor Dal} => {Urad Dal}",0.00951474785918173,0.333333333333333,0.0285442435775452,3.25512969415408,80
"{Brinjals,Toor Dal,Urad Dal} => {Other Vegetables}",0.0107040913415794,0.676691729323308,0.0158182683158896,1.5857369175447,90
"{Other Vegetables,Toor Dal,Urad Dal} => {Brinjals}",0.0107040913415794,0.473684210526316,0.0225975261655566,1.74299205343775,90
"{Brinjals,Other Vegetables,Urad Dal} => {Toor Dal}",0.0107040913415794,0.481283422459893,0.0222407231208373,3.16885749102802,90
"{Brinjals,Other Vegetables,Toor Dal} => {Urad Dal}",0.0107040913415794,0.31578947368421,0.0338962892483349,3.08380707867229,90
"{Gourd & Cucumber,Toor Dal,Urad Dal} => {Beans}",0.0121313035204567,0.75,0.0161750713606089,1.88407529130565,102
"{Beans,Toor Dal,Urad Dal} => {Gourd & Cucumber}",0.0121313035204567,0.492753623188406,0.0246194100856327,1.64472904476702,102
"{Beans,Gourd & Cucumber,Urad Dal} => {Toor Dal}",0.0121313035204567,0.525773195876289,0.0230732635585157,3.46178624191686,102
"{Beans,Gourd & Cucumber,Toor Dal} => {Urad Dal}",0.0121313035204567,0.376383763837638,0.0322312083729781,3.67553389819612,102
"{Gourd & Cucumber,Toor Dal,Urad Dal} => {Root Vegetables}",0.00939581351094196,0.580882352941177,0.0161750713606089,1.40629393133585,79
"{Root Vegetables,Toor Dal,Urad Dal} => {Gourd & Cucumber}",0.00939581351094196,0.459302325581395,0.0204567078972407,1.53307421734354,79
"{Gourd & Cucumber,Root Vegetables,Urad Dal} => {Toor Dal}",0.00939581351094196,0.473053892215569,0.0198620361560419,3.11467276879288,79
"{Gourd & Cucumber,Root Vegetables,Toor Dal} => {Urad Dal}",0.00939581351094196,0.346491228070175,0.0271170313986679,3.38362165576543,79
"{Gourd & Cucumber,Toor Dal,Urad Dal} => {Other Vegetables}",0.0123691722169363,0.764705882352941,0.0161750713606089,1.7919863597613,104
"{Other Vegetables,Toor Dal,Urad Dal} => {Gourd & Cucumber}",0.0123691722169363,0.547368421052632,0.0225975261655566,1.82702409059568,104
"{Gourd & Cucumber,Other Vegetables,Urad Dal} => {Toor Dal}",0.0123691722169363,0.517412935323383,0.0239058039961941,3.40674076757949,104
"{Gourd & Cucumber,Other Vegetables,Toor Dal} => {Urad Dal}",0.0123691722169363,0.353741496598639,0.0349666983824929,3.45442334889821,104
"{Beans,Toor Dal,Urad Dal} => {Root Vegetables}",0.0149857278782112,0.608695652173913,0.0246194100856327,1.47362886365628,126
"{Root Vegetables,Toor Dal,Urad Dal} => {Beans}",0.0149857278782112,0.732558139534884,0.0204567078972407,1.84025958685668,126
"{Beans,Root Vegetables,Urad Dal} => {Toor Dal}",0.0149857278782112,0.50199203187251,0.0298525214081827,3.30520673765393,126
"{Beans,Root Vegetables,Toor Dal} => {Urad Dal}",0.0149857278782112,0.340540540540541,0.0440057088487155,3.32551087673039,126
"{Beans,Toor Dal,Urad Dal} => {Other Vegetables}",0.0167697431018078,0.681159420289855,0.0246194100856327,1.59620635613074,141
"{Other Vegetables,Toor Dal,Urad Dal} => {Beans}",0.0167697431018078,0.742105263157895,0.0225975261655566,1.86424291981822,141
"{Beans,Other Vegetables,Urad Dal} => {Toor Dal}",0.0167697431018078,0.512727272727273,0.0327069457659372,3.37588951377518,141
"{Beans,Other Vegetables,Toor Dal} => {Urad Dal}",0.0167697431018078,0.350746268656716,0.0478116079923882,3.42517378265467,141
"{Root Vegetables,Toor Dal,Urad Dal} => {Other Vegetables}",0.0146289248334919,0.715116279069767,0.0204567078972407,1.6757797308859,123
"{Other Vegetables,Toor Dal,Urad Dal} => {Root Vegetables}",0.0146289248334919,0.647368421052632,0.0225975261655566,1.56725415612166,123
"{Other Vegetables,Root Vegetables,Urad Dal} => {Toor Dal}",0.0146289248334919,0.495967741935484,0.0294957183634634,3.26554171824084,123
"{Other Vegetables,Root Vegetables,Toor Dal} => {Urad Dal}",0.0146289248334919,0.326259946949602,0.0448382492863939,3.18605532398636,123
"{Banana,Urad Dal,Whole Spices} => {Other Dals}",0.0063035204567079,0.630952380952381,0.00999048525214082,2.71774980483997,53
"{Other Dals,Urad Dal,Whole Spices} => {Banana}",0.0063035204567079,0.238738738738739,0.0264034253092293,0.919521445403259,53
"{Banana,Other Dals,Urad Dal} => {Whole Spices}",0.0063035204567079,0.4140625,0.0152235965746908,2.0359283625731,53
"{Banana,Other Dals,Whole Spices} => {Urad Dal}",0.0063035204567079,0.333333333333333,0.0189105613701237,3.25512969415408,53
"{Banana,Urad Dal,Whole Spices} => {Beans}",0.00535204567078972,0.535714285714286,0.00999048525214082,1.34576806521832,45
"{Beans,Urad Dal,Whole Spices} => {Banana}",0.00535204567078972,0.266272189349112,0.0200999048525214,1.02556874395206,45
"{Banana,Beans,Urad Dal} => {Whole Spices}",0.00535204567078972,0.340909090909091,0.0156993339676499,1.6762360446571,45
"{Banana,Beans,Whole Spices} => {Urad Dal}",0.00535204567078972,0.213270142180095,0.0250951474785918,2.08266591806067,45
"{Banana,Urad Dal,Whole Spices} => {Root Vegetables}",0.00582778306374881,0.583333333333333,0.00999048525214082,1.41222766100394,49
"{Root Vegetables,Urad Dal,Whole Spices} => {Banana}",0.00582778306374881,0.316129032258064,0.0184348239771646,1.21759638260458,49
"{Banana,Root Vegetables,Urad Dal} => {Whole Spices}",0.00582778306374881,0.371212121212121,0.0156993339676499,1.82523480418217,49
"{Banana,Root Vegetables,Whole Spices} => {Urad Dal}",0.00582778306374881,0.207627118644068,0.0280685061845861,2.02755959762987,49
"{Banana,Urad Dal,Whole Spices} => {Other Vegetables}",0.00558991436726927,0.55952380952381,0.00999048525214082,1.31116950682168,47
"{Other Vegetables,Urad Dal,Whole Spices} => {Banana}",0.00558991436726927,0.290123456790123,0.019267364414843,1.11743381799879,47
"{Banana,Other Vegetables,Urad Dal} => {Whole Spices}",0.00558991436726927,0.379032258064516,0.0147478591817317,1.86368609696284,47
"{Banana,Other Vegetables,Whole Spices} => {Urad Dal}",0.00558991436726927,0.227053140096618,0.0246194100856327,2.21726225543829,47
"{Other Dals,Urad Dal,Whole Spices} => {Brinjals}",0.00773073263558516,0.292792792792793,0.0264034253092293,1.07737496796578,65
"{Brinjals,Urad Dal,Whole Spices} => {Other Dals}",0.00773073263558516,0.625,0.0123691722169363,2.6921106557377,65
"{Brinjals,Other Dals,Urad Dal} => {Whole Spices}",0.00773073263558516,0.488721804511278,0.0158182683158896,2.40302510662621,65
"{Brinjals,Other Dals,Whole Spices} => {Urad Dal}",0.00773073263558516,0.321782178217822,0.0240247383444339,3.14232817009924,65
"{Other Dals,Urad Dal,Whole Spices} => {Gourd & Cucumber}",0.00915794481446242,0.346846846846847,0.0264034253092293,1.1577166686337,77
"{Gourd & Cucumber,Urad Dal,Whole Spices} => {Other Dals}",0.00915794481446242,0.641666666666667,0.0142721217887726,2.76390027322404,77
"{Gourd & Cucumber,Other Dals,Urad Dal} => {Whole Spices}",0.00915794481446242,0.487341772151899,0.0187916270218839,2.3962395440077,77
"{Gourd & Cucumber,Other Dals,Whole Spices} => {Urad Dal}",0.00915794481446242,0.318181818181818,0.0287821122740247,3.10716925351072,77
"{Other Dals,Urad Dal,Whole Spices} => {Beans}",0.012488106565176,0.472972972972973,0.0264034253092293,1.18815558911167,105
"{Beans,Urad Dal,Whole Spices} => {Other Dals}",0.012488106565176,0.621301775147929,0.0200999048525214,2.67618100688719,105
"{Beans,Other Dals,Urad Dal} => {Whole Spices}",0.012488106565176,0.481651376146789,0.0259276879162702,2.36826009979076,105
"{Beans,Other Dals,Whole Spices} => {Urad Dal}",0.012488106565176,0.365853658536585,0.0341341579448145,3.57270332285204,105
"{Other Dals,Urad Dal,Whole Spices} => {Root Vegetables}",0.0112987630827783,0.427927927927928,0.0264034253092293,1.035997125833,95
"{Root Vegetables,Urad Dal,Whole Spices} => {Other Dals}",0.0112987630827783,0.612903225806452,0.0184348239771646,2.6400052882073,95
"{Other Dals,Root Vegetables,Urad Dal} => {Whole Spices}",0.0112987630827783,0.475,0.0237868696479543,2.33555555555556,95
"{Other Dals,Root Vegetables,Whole Spices} => {Urad Dal}",0.0112987630827783,0.322033898305085,0.0350856327307326,3.14478631469123,95
"{Other Dals,Urad Dal,Whole Spices} => {Other Vegetables}",0.0123691722169363,0.468468468468468,0.0264034253092293,1.09779344561953,104
"{Other Vegetables,Urad Dal,Whole Spices} => {Other Dals}",0.0123691722169363,0.641975308641975,0.019267364414843,2.7652297105849,104
"{Other Dals,Other Vegetables,Urad Dal} => {Whole Spices}",0.0123691722169363,0.468468468468468,0.0264034253092293,2.30344028238765,104
"{Other Dals,Other Vegetables,Whole Spices} => {Urad Dal}",0.0123691722169363,0.32398753894081,0.0381779257849667,3.1638643756264,104
"{Brinjals,Urad Dal,Whole Spices} => {Gourd & Cucumber}",0.00677925784966698,0.548076923076923,0.0123691722169362,1.82938895165969,57
"{Gourd & Cucumber,Urad Dal,Whole Spices} => {Brinjals}",0.00677925784966698,0.475,0.0142721217887726,1.74783369803063,57
"{Brinjals,Gourd & Cucumber,Urad Dal} => {Whole Spices}",0.00677925784966698,0.372549019607843,0.0181969552806851,1.8318082788671,57
"{Brinjals,Gourd & Cucumber,Whole Spices} => {Urad Dal}",0.00677925784966698,0.195876288659794,0.0346098953377735,1.91280817079158,57
"{Brinjals,Urad Dal,Whole Spices} => {Beans}",0.00939581351094196,0.759615384615385,0.0123691722169363,1.90823010273264,79
"{Beans,Urad Dal,Whole Spices} => {Brinjals}",0.00939581351094196,0.467455621301775,0.0200999048525214,1.72007302577914,79
"{Beans,Brinjals,Urad Dal} => {Whole Spices}",0.00939581351094196,0.401015228426396,0.023430066603235,1.97177546234452,79
"{Beans,Brinjals,Whole Spices} => {Urad Dal}",0.00939581351094196,0.241590214067278,0.0388915318744053,2.35922243888232,79
"{Brinjals,Urad Dal,Whole Spices} => {Root Vegetables}",0.00832540437678402,0.673076923076923,0.0123691722169362,1.62949345500454,70
"{Root Vegetables,Urad Dal,Whole Spices} => {Brinjals}",0.00832540437678402,0.451612903225806,0.0184348239771646,1.66177736994424,70
"{Brinjals,Root Vegetables,Urad Dal} => {Whole Spices}",0.00832540437678402,0.411764705882353,0.0202188392007612,2.02463020295838,70
"{Brinjals,Root Vegetables,Whole Spices} => {Urad Dal}",0.00832540437678402,0.209580838323353,0.0397240723120837,2.04663843045616,70
"{Brinjals,Urad Dal,Whole Spices} => {Other Vegetables}",0.00856327307326356,0.692307692307692,0.0123691722169363,1.62233084641111,72
"{Other Vegetables,Urad Dal,Whole Spices} => {Brinjals}",0.00856327307326356,0.444444444444444,0.019267364414843,1.63539995137369,72
"{Brinjals,Other Vegetables,Urad Dal} => {Whole Spices}",0.00856327307326356,0.385026737967914,0.0222407231208373,1.89316070925978,72
"{Brinjals,Other Vegetables,Whole Spices} => {Urad Dal}",0.00856327307326356,0.209912536443149,0.0407944814462417,2.04987759165388,72
"{Gourd & Cucumber,Urad Dal,Whole Spices} => {Beans}",0.0102283539486204,0.716666666666667,0.0142721217887726,1.80033861169206,86
"{Beans,Urad Dal,Whole Spices} => {Gourd & Cucumber}",0.0102283539486204,0.50887573964497,0.0200999048525214,1.69854196861251,86
"{Beans,Gourd & Cucumber,Urad Dal} => {Whole Spices}",0.0102283539486204,0.443298969072165,0.0230732635585157,2.17968288418641,86
"{Beans,Gourd & Cucumber,Whole Spices} => {Urad Dal}",0.0102283539486204,0.231805929919137,0.0441246431969553,2.26367509728236,86
"{Gourd & Cucumber,Urad Dal,Whole Spices} => {Root Vegetables}",0.0096336822074215,0.675,0.0142721217887726,1.63414915059027,81
"{Root Vegetables,Urad Dal,Whole Spices} => {Gourd & Cucumber}",0.0096336822074215,0.52258064516129,0.0184348239771646,1.74428664728707,81
"{Gourd & Cucumber,Root Vegetables,Urad Dal} => {Whole Spices}",0.0096336822074215,0.48502994011976,0.0198620361560419,2.38487236054207,81
"{Gourd & Cucumber,Root Vegetables,Whole Spices} => {Urad Dal}",0.0096336822074215,0.230769230769231,0.0417459562321598,2.25355132672206,81
"{Gourd & Cucumber,Urad Dal,Whole Spices} => {Other Vegetables}",0.0105851569933397,0.741666666666667,0.0142721217887726,1.73799702712746,89
"{Other Vegetables,Urad Dal,Whole Spices} => {Gourd & Cucumber}",0.0105851569933397,0.549382716049383,0.019267364414843,1.83374746984645,89
"{Gourd & Cucumber,Other Vegetables,Urad Dal} => {Whole Spices}",0.0105851569933397,0.442786069651741,0.0239058039961941,2.17716097873207,89
"{Gourd & Cucumber,Other Vegetables,Whole Spices} => {Urad Dal}",0.0105851569933397,0.229974160206718,0.0460275927687916,2.24578715333111,89
"{Beans,Urad Dal,Whole Spices} => {Root Vegetables}",0.0134395813510942,0.668639053254438,0.0200999048525214,1.6187495421144,113
"{Root Vegetables,Urad Dal,Whole Spices} => {Beans}",0.0134395813510942,0.729032258064516,0.0184348239771646,1.83140221864549,113
"{Beans,Root Vegetables,Urad Dal} => {Whole Spices}",0.0134395813510942,0.450199203187251,0.0298525214081827,2.21361105286456,113
"{Beans,Root Vegetables,Whole Spices} => {Urad Dal}",0.0134395813510942,0.248351648351648,0.0541151284490961,2.42525047542469,113
"{Beans,Urad Dal,Whole Spices} => {Other Vegetables}",0.0140342530922931,0.698224852071006,0.0200999048525214,1.63619692202147,118
"{Other Vegetables,Urad Dal,Whole Spices} => {Beans}",0.0140342530922931,0.728395061728395,0.019267364414843,1.82980151748203,118
"{Beans,Other Vegetables,Urad Dal} => {Whole Spices}",0.0140342530922931,0.429090909090909,0.0327069457659372,2.10982243487507,118
"{Beans,Other Vegetables,Whole Spices} => {Urad Dal}",0.0140342530922931,0.249471458773784,0.056255946717412,2.43618585989545,118
"{Root Vegetables,Urad Dal,Whole Spices} => {Other Vegetables}",0.0132017126546147,0.716129032258065,0.0184348239771646,1.67815298306182,111
"{Other Vegetables,Urad Dal,Whole Spices} => {Root Vegetables}",0.0132017126546147,0.685185185185185,0.019267364414843,1.65880709387764,111
"{Other Vegetables,Root Vegetables,Urad Dal} => {Whole Spices}",0.0132017126546147,0.44758064516129,0.0294957183634634,2.20073571024335,111
"{Other Vegetables,Root Vegetables,Whole Spices} => {Urad Dal}",0.0132017126546147,0.235668789808917,0.0560180780209324,2.30139742707709,111
"{Banana,Other Dals,Urad Dal} => {Brinjals}",0.00535204567078972,0.3515625,0.0152235965746908,1.29362691466083,45
"{Banana,Brinjals,Urad Dal} => {Other Dals}",0.00535204567078972,0.542168674698795,0.00987155090390105,2.33532490618211,45
"{Brinjals,Other Dals,Urad Dal} => {Banana}",0.00535204567078972,0.338345864661654,0.0158182683158896,1.303166298706,45
"{Banana,Brinjals,Other Dals} => {Urad Dal}",0.00535204567078972,0.266272189349112,0.0200999048525214,2.60025153083314,45
"{Banana,Other Dals,Urad Dal} => {Gourd & Cucumber}",0.00535204567078972,0.3515625,0.0152235965746908,1.17345672886066,45
"{Banana,Gourd & Cucumber,Urad Dal} => {Other Dals}",0.00535204567078972,0.592105263157895,0.00903901046622265,2.55042062122519,45
"{Gourd & Cucumber,Other Dals,Urad Dal} => {Banana}",0.00535204567078972,0.284810126582278,0.0187916270218839,1.09696909954365,45
"{Banana,Gourd & Cucumber,Other Dals} => {Urad Dal}",0.00535204567078972,0.23936170212766,0.0223596574690771,2.33746015271703,45
"{Banana,Other Dals,Urad Dal} => {Beans}",0.00927687916270219,0.609375,0.0152235965746908,1.53081117418584,78
"{Banana,Beans,Urad Dal} => {Other Dals}",0.00927687916270219,0.590909090909091,0.0156993339676499,2.54526825633383,78
"{Beans,Other Dals,Urad Dal} => {Banana}",0.00927687916270219,0.357798165137615,0.0259276879162702,1.37808839783649,78
"{Banana,Beans,Other Dals} => {Urad Dal}",0.00927687916270219,0.280575539568345,0.0330637488106565,2.73992931090668,78
"{Banana,Other Dals,Urad Dal} => {Root Vegetables}",0.00903901046622265,0.59375,0.0152235965746908,1.43744601209329,76
"{Banana,Root Vegetables,Urad Dal} => {Other Dals}",0.00903901046622265,0.575757575757576,0.0156993339676499,2.48000496770989,76
"{Other Dals,Root Vegetables,Urad Dal} => {Banana}",0.00903901046622265,0.38,0.0237868696479543,1.46360054970224,76
"{Banana,Other Dals,Root Vegetables} => {Urad Dal}",0.00903901046622265,0.258503401360544,0.0349666983824929,2.52438629342562,76
"{Banana,Other Dals,Urad Dal} => {Other Vegetables}",0.0096336822074215,0.6328125,0.0152235965746908,1.48291178929766,81
"{Banana,Other Vegetables,Urad Dal} => {Other Dals}",0.0096336822074215,0.653225806451613,0.0147478591817317,2.81368984664199,81
"{Other Dals,Other Vegetables,Urad Dal} => {Banana}",0.0096336822074215,0.364864864864865,0.0264034253092293,1.40530635995592,81
"{Banana,Other Dals,Other Vegetables} => {Urad Dal}",0.0096336822074215,0.289285714285714,0.0333016175071361,2.82498755599801,81
"{Banana,Brinjals,Urad Dal} => {Gourd & Cucumber}",0.00558991436726927,0.566265060240964,0.00987155090390105,1.89009790651291,47
"{Banana,Gourd & Cucumber,Urad Dal} => {Brinjals}",0.00558991436726927,0.618421052631579,0.00903901046622265,2.27557295865484,47
"{Brinjals,Gourd & Cucumber,Urad Dal} => {Banana}",0.00558991436726927,0.30718954248366,0.0181969552806851,1.18316521905754,47
"{Banana,Brinjals,Gourd & Cucumber} => {Urad Dal}",0.00558991436726927,0.135446685878963,0.0412702188392008,1.32268958753811,47
"{Banana,Brinjals,Urad Dal} => {Beans}",0.00761179828734539,0.771084337349398,0.00987155090390105,1.93704126335038,64
"{Banana,Beans,Urad Dal} => {Brinjals}",0.00761179828734539,0.484848484848485,0.0156993339676499,1.78407267422585,64
"{Beans,Brinjals,Urad Dal} => {Banana}",0.00761179828734539,0.3248730964467,0.023430066603235,1.251274848797,64
"{Banana,Beans,Brinjals} => {Urad Dal}",0.00761179828734539,0.150588235294118,0.050547098001903,1.47055270888843,64
"{Banana,Brinjals,Urad Dal} => {Root Vegetables}",0.00701712654614653,0.710843373493976,0.00987155090390105,1.72092458518208,59
"{Banana,Root Vegetables,Urad Dal} => {Brinjals}",0.00701712654614653,0.446969696969697,0.0156993339676499,1.64469199655195,59
"{Brinjals,Root Vegetables,Urad Dal} => {Banana}",0.00701712654614653,0.347058823529412,0.0202188392007612,1.33672496025437,59
"{Banana,Brinjals,Root Vegetables} => {Urad Dal}",0.00701712654614653,0.129385964912281,0.0542340627973359,1.26350428917823,59
"{Banana,Brinjals,Urad Dal} => {Other Vegetables}",0.00654138915318744,0.662650602409639,0.00987155090390105,1.55283340720743,55
"{Banana,Other Vegetables,Urad Dal} => {Brinjals}",0.00654138915318744,0.443548387096774,0.0147478591817317,1.63210277405238,55
"{Brinjals,Other Vegetables,Urad Dal} => {Banana}",0.00654138915318744,0.294117647058824,0.0222407231208373,1.13281776292743,55
"{Banana,Brinjals,Other Vegetables} => {Urad Dal}",0.00654138915318744,0.1375,0.0475737392959087,1.34274099883856,55
"{Banana,Gourd & Cucumber,Urad Dal} => {Beans}",0.00606565176022835,0.671052631578947,0.00903901046622265,1.68575157643137,51
"{Banana,Beans,Urad Dal} => {Gourd & Cucumber}",0.00606565176022835,0.386363636363636,0.0156993339676499,1.28961709191959,51
"{Beans,Gourd & Cucumber,Urad Dal} => {Banana}",0.00606565176022835,0.262886597938144,0.0230732635585157,1.01252886645163,51
"{Banana,Beans,Gourd & Cucumber} => {Urad Dal}",0.00606565176022835,0.116704805491991,0.0519743101807802,1.13966783342237,51
